id,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
03630100000363,41.42031927076341,40.76061725371639,40.01102605141886,39.3846785713888,39.116118719061596,39.178065564499796,39.424645681037795,39.36128723503267,39.02846076604556,38.831123826708335,38.390600102676785,37.274266497784545,36.3536741901434,35.07170596242237,34.118253237815864,33.35538991823691,32.64309179431979,31.94073109626024,30.98324832689986,29.994947426715473,28.98022205370806,28.04519834499038,27.40575627409259,26.88482375997004,26.357875090832586,25.68419870825431,25.22769889137721,25.615751209522355,25.8033836122843,25.67892378539791,25.911197997978814
03640100000364,42.8776261901063,42.344479510753246,41.63048994265305,40.97972609257171,40.55604068960534,40.395555781762695,40.26623794571695,39.87296883119442,39.468578013727075,39.02560880109451,38.49036144885171,37.443683008988195,36.53413240441238,35.597456311439714,34.70342229580411,34.15598813965166,33.76656363308367,33.13320286096915,32.297350981973715,31.568822513622287,30.77845137799983,29.84174580965751,29.085823035918096,28.556740825914556,28.005306523698085,27.388649812797688,26.876942067935826,27.68860751176153,27.140984919163547,26.518908137813153,26.208319662192828
03650100000365,21.32051938191591,21.240238878879605,21.19660755134172,21.24927427497805,21.233942985605765,20.988057434887956,20.756896658931637,20.763944649704897,20.60847038167089,20.392177280513913,20.44440512613768,20.778362937955173,21.214370726333765,21.69245103001616,22.23722248955028,22.340290521744503,22.278519414290297,22.581524453930463,22.918898704424137,23.331578266907364,23.321450145886576,23.38539407297192,23.257067084556187,23.28907785402523,23.403034954852163,23.52267031108891,23.531419731633846,23.434464376862923,23.693848257282163,23.826199748001564,23.690073682560982
03660100000366,18.150947584904845,18.018513336890003,17.92965133025458,17.937166725899313,17.818190464126868,17.44843182292945,17.0868921848579,16.92163473834209,16.623729527957774,16.17478293826751,16.09754045756547,16.26613707527117,16.57655257902579,16.89732573698236,17.261402229965512,17.172092249077764,17.03295920968027,17.189997460037983,17.382678299907443,17.70841381189979,17.527838428599896,17.382026509993146,17.053120711241053,16.96771434696701,17.021479674339325,17.04468897425989,17.035398292103206,17.030530789635584,17.01994501156645,16.854437848215266,16.83063812275706
03670100000367,23.38142675351865,23.339772507590457,23.328676226184882,23.414600062803647,23.469089828739744,23.310215152076292,23.172395734860768,23.29846587534315,23.239128630231875,23.17953542632479,23.31899747732698,23.7571108681536,24.281768060884357,24.855199791674845,25.518825449798715,25.739324311691817,25.731459733165796,26.114370847955975,26.53736430392727,27.000910011593668,27.0970145748454,27.298372045699583,27.30320242549966,27.415095215870874,27.575114121670637,27.76519480882172,27.79495288922299,27.614105384150246,28.091566715165285,28.427317784712663,28.274461999126203
03680100000368,36.376085316826554,37.04025194468716,37.81244098638883,38.40154255244588,38.77955618729909,39.098744752993404,39.3109081597845,39.56643539810449,40.0980209440984,40.65959884380617,41.10496813147777,41.84527312765547,42.32335251144819,42.91899905333364,43.291875008510125,43.82134513213438,44.40086304438255,44.75727306867509,45.30315858067386,45.72102690023463,46.60954564842529,47.481761030746235,48.32026984286048,48.81445426054661,49.2428981702857,49.76315108268592,50.24512870342178,49.69551736903939,49.69643969635258,49.98884080544192,50.22061679899035
03690100000369,40.42873579149854,41.22086984415396,42.059323031544515,42.67815701199283,43.065693781994845,43.373506035328845,43.488463880059676,43.71707910085486,44.347810086647534,44.99409371839155,45.51185971300482,46.45959686110386,47.06977314758377,48.03096856379702,48.62034418020712,49.47251765106901,50.32394934687228,50.86927102137394,51.63407314202779,52.296639005189974,53.49193926499042,54.572774357897174,55.54112300794014,56.147461738810506,56.62064492362665,57.27111183063928,57.73690219703543,57.353718445945056,57.17667160711597,57.46663865547334,57.25816437826588
03700100000370,33.740945147934525,34.31574706248594,35.04083326131847,35.60567295177732,35.97486791786909,36.29422814110322,36.56136528322961,36.82856389248025,37.29229385504865,37.79485563856341,38.19064109063425,38.799205583268815,39.18409930549601,39.54734390381164,39.77775259683038,40.10468715304747,40.501976749828906,40.75242608403572,41.16528444136066,41.430268066300734,42.12453496289403,42.859882465905876,43.61097475335887,44.02816390620457,44.41957914711189,44.84615492390775,45.328105143383844,44.697286610436386,44.76744817052942,45.05377388848819,45.51721693238455
03710100000371,48.146459862590135,48.037566432728205,47.91653194706468,47.839762310620856,47.80511157880674,47.73416366638765,47.793909194787595,47.85939999450294,47.6989456723833,47.484296174320825,47.37569243525354,47.35675284196436,47.41581323004295,47.30848015469519,47.29082888742764,46.998837158078516,46.531571167734626,46.24709221057004,46.13845430616065,45.96363200747651,45.803692121542426,45.73396321222902,45.65030521148165,45.583203694211456,45.52880535087395,45.54807724738117,45.599159052654954,44.002239054510355,45.02329645862597,45.68856136540691,46.481471425546275
03720100000372,,,,,,,,47.8885729268172,,,,,,,,,,,,,,,,,,,40.9174749171614,,,,
03730100000373,74.95227698396216,74.61508193776439,74.35619398266905,74.126916742526,74.0115286001084,73.68303405280493,73.50506115982617,73.414327613217,73.07704860208028,72.64074990248992,72.40057242051752,72.46091040221474,72.37843168152898,72.37428391939656,72.31450394299007,72.03915892588438,71.24503071744988,71.12440825164018,71.10053452415144,70.90235718048125,70.70434809773597,70.54997760006063,70.33388517223105,70.1362334801434,69.92245744265257,69.82439725120484,69.74335239421067,67.67922331415532,68.61327500584073,69.4459590712982,69.76151217317644
03740100000374,,,,,,,,74.04336568791074,,,,,,,,,,,,,,,,,,,68.80428400968125,,,,
03750100000375,61.46769635176817,61.24553565618915,61.052780561241505,60.898481886271526,60.82306339130387,60.62660996179916,60.57133926381242,60.561662704407055,60.315661700863146,59.99337745263908,59.82188992880834,59.84597346336811,59.837609246524735,59.78525233311834,59.74999961238936,59.46881385653678,58.840061253329864,58.63806026127335,58.57484864216985,58.392105997607594,58.21715229180786,58.10824633959636,57.962475445716485,57.833499413627,57.7012295637327,57.66234758972928,57.6481923861516,55.81824080768097,56.79365604008171,57.548827375338455,58.10386806238726
03760100000376,,,,,,,,60.81269612495841,,,,,61.15617798100671,,,,,58.985396589334265,60.69553104929449,58.76713146321526,60.991810622360525,60.4339738779764,60.8370814920776,60.41994368068555,60.37217930273221,56.96251962799051,57.49824773748961,,,,
03770100000377,42.86173751790471,42.05862532237401,41.14589802152085,40.380472777026036,39.666517810290294,39.01382132354121,38.47466116123261,37.99285790467553,37.44385400372336,36.98471929336818,36.42235879344587,36.11158012789763,35.84798912527517,35.44206809169124,35.07482733905133,34.43798552482711,33.65762222031782,33.04949156374972,32.52570435988711,32.054781062979906,31.66089293716419,31.010697629566664,30.472126024579808,29.92670561884424,29.556613654050626,29.33848001628307,29.395720596247035,27.598270878992803,28.786399822105704,29.404409962578573,30.11053807808965
03780100000378,,,,,,,,39.69011300448464,,,,,,,,,,,,,,,,,,,24.185377528912387,,,,
03790100000379,57.00437665352718,56.36020539320801,55.752843602299365,55.153768272813394,54.73994121623597,54.11454681927825,53.8314905169843,53.49729773902431,52.86217099266868,52.041093444121245,51.45923082623972,51.33412538482332,50.76771698319453,50.40186493551501,49.81685343535383,49.04573011583107,47.6510416071117,46.89039969588386,46.27157927867338,45.665461491765164,45.314772595714885,44.74578313727543,44.098001498255464,43.69369912034908,43.26701747272106,43.067146483115216,42.908514527660024,40.973076931835855,41.850824307153,42.70878973566249,42.76796389448775
03800100000380,,,,,,,,53.92732795134653,,,,,,,,,,,,,,,,,,,39.8619204319853,,,,
03810100000381,50.07842293430194,49.35651943060543,48.59796192606721,47.917806608643325,47.358760597316824,46.72379592744249,46.31889339809269,45.915595070853634,45.32684972012851,44.687492263068734,44.12048002046028,43.910709610753294,43.49754395074081,43.11752543406775,42.642940822805045,41.94110231056807,40.84894824659518,40.16664709793034,39.599286579636505,39.06393769026643,38.69719858380711,38.093074241348646,37.50235772578685,37.032648777727765,36.632612432267585,36.420866870029826,36.36403638215406,34.49290402447918,35.51881747938635,36.25969215368502,36.634186483814034
03820100000382,,,,,,,,46.96262417750093,,,,,,,,,,,,,,,,,,,32.18140965492104,,,,
03830100000383,-2.3372147601187345,-3.134376633180178,-3.046401781134184,-2.952860297782094,-3.3376896508886147,-4.061710565726634,-2.114766839759151,-2.8029489530745737,-3.2675664582432513,-1.9438499552447102,-2.4335994367622176,-2.7325007780543165,-3.198112732659961,-3.1630154941737834,-2.2022056284062854,-2.957010330346648,-2.891887649415407,-2.0950109169654723,-3.129742466536586,-2.73341295388368,-3.067184776668436,-2.459859394382207,20.96904249832592,,,,,,,,
03840100000384,,,,,,,,6.038951295181951,5.961458886311766,5.914776452750282,5.880451071780757,5.839787349068444,5.731672342501243,5.6061191554311,5.465878602443764,5.377836844315293,5.372759435960554,5.391530928547978,5.280677116713726,5.1925744806835255,5.104905317320631,4.998451726208764,4.839980424107577,4.733857263485678,4.658953274027751,4.615657635267366,4.551012719062399,4.562319025521518,4.529264746297335,,
03850104000385,1607.7537852270282,1593.6453955843665,1607.998192237545,1624.5156714313168,1617.080991073811,1601.1971639728997,1612.6165896461669,1624.793855350128,1623.0285079470473,1635.0747902059697,1673.4730985313015,1723.5903980474338,1750.0744322733367,1778.855329659597,1805.3680659477786,1810.4294244648274,1776.8038766842735,1854.110759459247,1860.2186924696873,1869.4244832302436,1871.2514965633684,1897.280055687348,,,,,,,,,
03860104000386,141.2088380019869,138.34881790347418,137.80134947343706,136.21967161908404,132.31115981362422,129.62246307236916,127.75739274431989,124.69600788130263,123.21424791015839,122.33644906097503,122.36227823605407,121.51522780575395,119.45082297299894,116.7770482234867,114.1389921234046,112.52180864095959,112.55480416515796,113.05025921681083,110.52632206122593,109.17036612307477,107.17039172363982,104.62775399907756,,,,,,,,,
03870100000387,,,,,,,,38.41745221296844,,,,,,,,,,,,,,,,,,,,,,,
03880100000388,,,,,,,,,,,,,,,,,,33.195565,32.696535,34.18959,31.590435,,,,,,,,,,
03890100000389,,,,,,,,,,,,,,,,,,34.51898,34.16015,33.95379,32.73397,,,,,,,,,,
03900100000390,,,,,,,,,,,,,,,,20.86558,20.18324,20.11094,20.47037,19.692405,21.615070000000003,,,,,,,,,,
03910100000391,,25.208498853988516,25.662659990712864,25.29732915217268,24.476703480422298,24.35410725978848,23.832213089267174,23.68719587110313,24.733376798739624,24.975413385455003,25.22899786950146,24.738614210037586,25.06995358790069,24.842425542756004,24.72600062498464,25.87950168101831,28.344590055076004,28.225944883783928,27.34481803404312,27.411850866597472,27.01285893210859,26.774601698541666,26.749916911401584,26.569054089300213,26.30188499719168,26.19382786007943,26.80843141933774,33.41385882678251,31.645406705705938,28.52596955806481,
03920105000392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03930105000393,,,,,,,,100.0,96.51637337,97.39876198,107.9158524,119.7068887,128.9245123,137.5016758,149.3079551,169.4575883,150.9156898,161.6850695,184.948855,181.938781,180.8580144,177.8310197,153.9136887,147.2961462,156.4976756,167.759943,,,,,
03940104000394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03950105000395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03960105000396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03970100000397,18.947533435358206,19.503384554883233,20.689341952645417,21.131715454956495,22.0063404722128,21.822388455663813,21.914949351785513,23.506733750409573,22.910947328214558,23.16140956197466,23.90793147253412,25.77141782192689,27.046618004434702,28.702121327035407,29.638598978501413,30.80840496309063,26.23734171504094,28.550742323891644,30.343622208191018,30.127902203104796,30.116552910658783,29.769890918913518,28.151512140156417,27.19703253958349,28.13483071548261,29.015757512691575,28.136031197242982,26.215284643422137,28.761720058632967,30.993700029142463,29.32485342851748
03990100000398,3.4368820775055866,8.871810893955498,8.973936905214998,6.454547995321263,9.933334890959713,4.4880226057375125,5.450703685055359,11.814764728049184,0.7443405287654912,2.8371280323125063,4.376683636403513,10.162937024263854,7.005959072192766,8.563041051645385,6.715450240617727,2.9684729869740636,-9.719199412572252,11.899164412992775,5.4557179259107045,2.7007949042845922,3.123436032499967,3.496467283279742,3.351655569550971,2.569308965884076,5.3371934190775505,4.192090446000023,1.271116701601187,-8.515874024629383,10.11763614603342,6.405812137406855,0.8631350449753938
03980105000399,4711012710192.0205,5287481087997.505,6330524375066.849,6731215640388.165,6920634259049.197,6853142015730.84,7126978965827.2705,7946383229379.264,7671754598718.036,8011094739674.067,9391776031288.834,11445830843277.139,12979282819958.941,14925342849508.754,17375869722680.115,19901836937370.207,15930741153812.326,18943744708153.84,22446859049562.5,22833905424199.5,23557711908071.332,23920737859581.86,21270287241355.48,20848088349162.297,23029031081072.082,25263242907929.605,24935856664895.594,22535128301244.59,28270518088456.473,31670492709845.184,31073407727491.46
04000104000400,6767773241999.839,7368197285761.786,8029414661237.8125,8547677084290.769,9396746474471.191,9818474580449.3,10353650536222.074,11576909987841.115,11663081620859.316,11993978178956.205,12518916659268.389,13791206275469.91,14757412542691.014,16021095836882.31,17096984555809.82,17604503923936.164,15893487081974.701,17784679240816.637,18754961174223.59,19261494209917.574,19863114660468.035,20557621966011.645,21246642647602.707,21792534542096.914,22955644261527.91,23917965631433.17,24221990887257.55,22159276657041.49,24401271641793.867,25964371262305.516,26188478849877.996
04010105000401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04020105000402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04030104000403,4918504320814.8125,5449616138313.568,6444663395628.057,6734022836984.49,6989392127153.489,6918281183774.786,7176507959588.485,7958405231459.954,7708631296531.256,8092636293967.575,9367547352204.783,11378364189839.826,12931443760219.254,14872107052812.477,17305746211199.566,19764293093203.258,15956107861484.945,19017566303563.562,22478809543487.047,22808585666861.77,23452797618101.516,23821967229754.504,21246642647602.703,20860818468327.254,22989545070829.266,25210294360405.004,24801869505358.375,22483018088872.254,28142854043702.723,31542571098503.51,31134685986463.883
04040105000404,5595596179503.414,6160834553599.715,7404497847232.502,7870490917877.715,8122712010484.394,8080334243196.308,8464170592179.908,9483555238815.8,9085236733979.252,9377575349645.936,11012858593813.273,13569964832815.5,15670503702498.568,18369938712682.12,21844332067751.836,24299211073985.164,19264154977006.312,22634820910005.387,26577969283192.824,26807414182350.527,27634541303039.133,28210926646152.19,25197786988871.3,24889104342381.25,27621994581772.223,30401524359694.832,30135045121821.625,26898657499200.543,33626691805327.28,37410898720866.29,37908659319532.83
04050100000405,0.4200818190447215,0.46629932405544494,0.4501045391384757,0.3958923481591974,0.5154212729897907,0.42436274644431293,0.2739669586782618,0.062066892837957965,-0.03529863372303055,0.19491968484481959,0.18394221299104885,0.2583516356604427,0.3336528961877896,0.5226812833856336,0.6667604882021188,0.5698004791860605,0.5992617832890019,0.8136818647409356,0.8464465050975498,0.8776213745955879,0.9323196621218557,0.7384894563302389,0.7258504940788413,0.7240526633252777,0.7396620666306681,0.6638635877242329,0.5565053296447786,0.6969852674515202,1.0042680450871941,0.7498817430522955,0.8359274874729437
04060105000406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04070105000407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04080104000408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04090100000409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04100105000410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04110105000411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04120105000412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04130105000413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04140104000414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150100000415,,,,,,,,0.15161372363273018,0.14518592118809256,0.1562629590543743,0.17579581710695708,0.2428440100072861,0.26408196577872056,0.25703540481405907,0.2689583882924286,0.28512399213839806,0.2983695197911446,0.3138167915376065,0.33137138102377567,0.3145960841637443,0.3340326749405322,0.32785664877734655,0.27898610445605193,0.255679920141166,0.24711010654871626,0.23747840766454772,0.2483987229024922,0.2243200941908914,0.3244669774257197,,
04160100000416,,,,,,,,0.5402876495640065,0.5349005733966506,0.615103484687434,0.8083091802515762,1.4008935891728125,1.4457807331851928,1.5066905436286413,1.887274450616246,2.1079100371290664,2.154038873345806,2.400723800352034,2.7613137680406834,2.6888965872428985,2.9505805286262925,2.9219061294228807,2.4569984146723725,2.3194908721647574,2.326939382990053,2.321928728998731,2.4814830805610035,2.34935932518518,3.8101259268164633,,
04170100000417,,,,,,,,2.0983790622266922,2.281776175710363,2.541193673578119,3.0096334457444387,4.021331641054826,4.331694176983197,4.609272487868018,4.812270486921986,4.951983492756286,5.454491421192221,5.579085494999694,6.123676283689357,6.081507234431195,6.556264681538994,6.712981226913168,6.115031210189288,6.247725770247547,6.217878287042496,6.186718060527706,6.613504802955192,6.39627635190987,10.055226569758466,,
04190100000418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04200100000419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04210100000420,,,,,,,,,,,,,,,,,,,,,,,7.94368743896484,,,,9.192892075,,,,
04220100000421,,,,,,,,,,,,,,,,,,,,,,,43.5622138977051,,,,49.23188019,,,,
04230100000422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04240101000423,2.973244423045168,2.9197695516623505,2.8659802760125404,2.8184199976205906,2.776724024900477,2.7417786991569333,2.7149953831818503,2.7240122348632614,2.686212521851471,2.6594078013757985,2.635951932862258,2.62754466978216,2.6094286807619125,2.601618662286396,2.601155323138447,2.601072805167928,2.587426900276335,2.562516701260653,2.542081411395908,2.557596926283255,2.5223997207326394,2.514490196337978,2.4857123221839523,2.488831299215581,2.467109490106088,2.405269307374682,2.368458420379333,2.3077885758939733,2.2815919611226017,2.2682372859228144,
04250100000424,88.99085997922276,88.63750880349558,88.71707262361102,89.42701629725161,92.40343263324421,92.40097302597395,93.56243587217054,92.77908647911008,92.73312937102237,94.38859701608338,94.92327260451539,93.25961680984922,92.79197760639958,94.77896084591217,92.91821406670364,92.13319924841421,99.18544057958461,91.72293522940697,94.0244384373974,93.45711244228119,93.90569302673991,92.26064227459348,88.76067636909029,90.44309104386915,92.6753613796919,92.60932173463799,89.16237677626125,94.20706582721293,92.15849023883912,91.10088083042956,
04260104000425,89.60106095383831,92.02655600192371,97.40447159867881,100.58582879396076,102.48793099354982,102.780939334497,104.5905433977318,101.28231089435616,103.22594163992234,106.4519192662443,109.58686759042976,114.98483011238888,115.1165939612846,118.13926575414106,124.6771765481867,116.68638709059248,117.42425624124918,129.02004875439985,133.57486004248034,130.95790807263063,133.3881276701385,136.5744767565075,134.6316055685762,135.18594559866173,139.48921579219993,138.51438379550427,136.52024361015663,145.75316702551038,143.78622604524983,134.2219523090804,
04180104000426,397.91693090609,424.96786536535,466.48600693679,493.01048463847,521.34902826168,542.16566278131,560.1931432156,591.3855213046,593.98005925143,662.81471098206,688.22354948421,757.64988948354,805.54071817134,775.44401663628,778.59114076107,758.37915358556,776.78392755215,829.14653286575,875.51772483591,928.52581780471,972.36870854789,1040.052620579,1004.9754241142,1053.7428324313,1112.4227863971,1171.5030752092,1220.6834607721,1272.7991521374,1333.2424283328,1393.0615581448,1450.9689492207
04270100000427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04280100000428,1.937142168534507,2.6942746804791824,2.3916297001737945,3.2015897238639894,3.1250433899622294,3.118619203872157,3.9114828079679143,4.091153976792356,2.7205091681230584,2.7423933661300737,2.719729136240474,3.469899397382889,3.6624313400527484,3.4973200118361376,3.8304054861103083,2.1048382109541137,0.8221182756548586,2.9167779081942484,2.690827428308637,2.2240242000727335,2.3522358699297,2.6159617011819734,2.9679397925022073,2.8123717916859476,2.997399689916108,3.080077557988872,2.6793166721366504,-3.0345645812099917,6.371544708903571,3.5032644676321354,3.1811386372687025
04290104000429,29569284620630.348,30365962369362.816,31092203744132.094,32087648544127.082,33090401483949.637,34122365099266.484,35457055543796.336,36907658281729.836,37911734509023.82,38951423401184.13,40010796612406.53,41399131002948.52,42915345751310.01,44416232726419.24,46117554541495.53,47088254451442.53,47475375596974.7,48860126864219.5,50174868559388.32,51290769778503.8,52497249663196.82,53870557608559.93,55469403324267.2,57029409176375.4,58738808510189.06,60548009368941.45,62170282278610.37,60283684912545.39,64124686848922.78,66371144218281.47,68482502331006.55
04300105000430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04310105000431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04320104000432,19852305105569.305,21269794828651.12,23496232944884.785,24039205428513.77,23945691778102.355,24020634633807.754,25011953584936.496,25759291163288.117,25898949084985.883,27021008184440.24,30264600692382.8,33702518484473.13,36243451163623.81,38808710698316.26,43348407780557.164,47627176747476.12,46411059834419.5,49763823602188.46,54756140598225.82,55808873505253.46,57293331346370.85,58781338044497.37,55469403324267.21,56590824081575.03,59839181963997.89,63215670965965.14,64333717056250.03,62802570710942.08,70435900885008.73,73214876871081.08,77549400623228.19
04330105000433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04340105000434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04350100000435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.59921259842519
04360100000436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.644444444444444
04370100000437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04380100000438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.22530120481928
04390100000439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.95826771653549
04400100000440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.80866141732283
04410100000441,,,,,,,,,,50.85068965517242,56.559999999999995,56.005,40.099722222222205,50.48605263157895,45.12363636363636,30.0,60.26181818181818,82.33,,,,,,,,,,,,,
04420100000442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.80944881889764
04430100000443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.156692913385836
04440100000444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.64251968503938
04450100000445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.935433070866154
04460100000446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7511811023622
04470100000447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.73464566929133
04480100000448,,,,,,,,,,,,,,,,,,,,,,,,,8233.0,,,,,,
04490100000449,,,,,,,,,37087722.0,66043023.0,103670752.33,158047751.0,219600000.0,284000000.0,346100000.0,411000000.0,468100000.0,526299999.99999994,598000000.0,648900000.0,692400000.0,730800000.0,841300000.0,918100000.0,1027000000.0,1071099999.9999999,1140800000.0,1228800000.0,1328200000.0,1418700000.0,1495600000.0
04500100000450,,,,,,,,,0.8410518730133079,1.3457176600235057,1.9793904549917012,2.9525430336147847,3.658756373167745,4.651166038710527,5.364068119445001,6.24846313798207,7.07302744097117,7.8168600123271,8.950203723613601,9.31151301464681,9.724845536987239,10.13767195702603,11.450762176166874,12.35282040852744,13.663725445172865,14.463237953170548,14.765802504120755,15.794459786117597,16.905932908765674,18.42807953712963,
04510101000451,602706571.0,642258725.0,688176383.0,738045955.0,792107663.0,838347056.0,904516372.0,975057850.0,1034495800.0,1083357524.0,1135703975.0,1203418833.5,1243200000.0,1260900000.0,1253700000.0,1249400000.0,1253500000.0,1229000000.0,1201600000.0,1179300000.0,1142300000.0,1095000000.0,1046000000.0,1008300000.0,984300000.0,954900000.0,925400000.0,903100000.0,892400000.0,877700000.0,860600000.0
04520101000452,10.844656308216921,11.385705673778638,12.023655746806217,12.713083232074645,13.456254220752255,14.04936242826758,14.957031182864448,15.9108290712127,16.659108082451205,17.220394239694468,17.828633457885758,18.694466730018732,19.1,19.2,18.8,18.5,18.4,17.8,17.2,16.7,16.0,15.1,14.1,13.4,13.0,12.4,11.9,11.5,11.3,11.0,10.7
04530100000453,10.201517151372789,10.153236809670904,9.749820811883792,9.573155398971542,9.296327744400076,8.811016237956302,8.210883054077442,7.099177107818497,7.453859533636769,7.4679463276728235,7.417818503040795,7.014857793022272,6.793041458884793,6.434982509896084,6.716072700840601,7.091276620860102,7.99731635389595,7.702664917197824,7.793364094580124,7.9577515141978,8.126128139931673,8.427486071758405,8.792653022028185,8.983272216329828,8.736272875562031,8.3648175504947,8.498630634742055,9.425404220125378,8.624543510326063,8.533035776076886,9.049683897008341
04540100000454,8.23482270789867,8.468702847494246,8.444464060877566,8.603708095371015,8.025594534419994,8.156233111871604,7.910696597521671,6.97022298654709,7.284793267610653,7.4107769494873725,7.386785583571758,6.883428285505971,6.492936277310808,6.18025962371378,6.528870467801709,6.824081441722095,7.7986139576225035,7.389029684246432,7.545889850040378,7.523244280452996,7.778789533717026,7.950352050706366,8.366857234458925,8.676116256283137,8.491887601283219,8.089333669069529,8.263809648999688,9.19330743085712,8.556557992598252,8.189763377431033,8.714198762186138
04550104000455,39.40335034550031,44.30972532692899,45.184351638650746,48.51221184157289,49.47303704418133,52.16631054345447,53.16050530765904,83.23075721025135,89.90631268380477,91.68000289095214,98.59893155932433,97.47574697440201,100.27331595421319,101.24824105520717,100.54602044626138,101.13413070733563,102.7813095954214,99.52187759614121,104.62963864615438,99.28024390273646,99.30962432115807,99.32282619156295,100.0,100.0,100.0,100.0,100.0,100.0,,,
04560100000456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04570105000457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04580100000458,0.9521480300553058,1.0756430803783168,1.2968415418164323,1.3152665565101695,1.6800350717844446,2.4734572277549622,3.635146468592126,4.543993535374828,2.6590712172749464,2.1128992956778365,1.7925709294172598,2.280968526289078,3.248415115649684,4.125755381881713,5.426653131914077,3.7510459455438814,2.364167496692506,2.6759606939519296,3.1676821719832406,2.6449854701369824,2.6571344272719624,2.4126037411689514,3.6251495219833525,3.532521901231249,2.74731322334698,1.2726848271096662,2.10485301297807,1.5776438605509524,2.4370048794722052,1.8163277598026373,0.7813311773360448
04590105000459,249197210085.6954,299789497984.9123,403985709642.7446,419350600605.9813,537256077999.8865,783977851353.6282,1194459630371.081,1570510795698.8542,923645279446.8055,741211748791.1365,718828484227.1892,1015440688666.568,1568853304847.5825,2156269720714.1077,3204131164520.1167,2441799286872.3203,1468117458110.6318,1823629553279.9136,2387696643452.883,2046033340430.6567,2128311174552.0364,1999862338734.776,2778552528912.4395,2720200260273.2876,2280881671050.7466,1140981000124.1436,1884950884127.1892,1384472883793.4338,2409326625317.3994,1876747586470.5664,867176687490.27
04600100000460,0.9740472635837599,1.1293766200826012,1.308905249028228,1.4028884407368625,1.6742639057996351,2.516922823891456,3.7589951236234165,4.184101008912581,2.430827803558219,1.8778811503688526,1.829512460254744,2.7072026379383574,2.944844881861605,4.142387588575232,5.433466094206054,4.018951214385663,2.4500121446811107,2.603103381891518,2.958549898733111,2.335748138434343,2.4768390999844367,2.24872327860566,2.8950593512897598,2.8810865265018384,2.506938140827841,0.883103506330801,1.6810577402445155,1.2593115587005508,2.483676085394168,2.028011700669922,1.1401009886527218
04610105000461,253970152113.59537,313387995703.4129,401029735871.3621,439077624944.9974,524382392219.38165,779903827374.5955,1205787460147.4897,1403551219246.4448,840330986531.8998,652698746780.8221,726260404407.4891,1196488590901.6099,1417437655991.8467,2153059010082.455,3194905307424.9644,2602953172927.329,1514182777727.6904,1768305992072.624,2226792579763.332,1807040389453.0015,1981584295900.268,1864022799663.8062,2224815406059.0967,2218144850581.776,2080227148178.5312,803097610532.916,1510270812061.9788,1110679425182.6934,2448383444568.098,2084038999939.1118,1239985901720.5186
